"id","device","core_id","reading_mm","reading_reported","date_created"
1160,1,400036001751353338363036,435,"2019-04-02 20:48:32.719","2019-04-02 20:48:32.937737"
1161,1,400036001751353338363036,440,"2019-04-02 21:04:22.492","2019-04-02 21:04:22.647684"
1162,1,400036001751353338363036,432,"2019-04-02 21:20:39.449","2019-04-02 21:20:39.659501"
1163,1,400036001751353338363036,440,"2019-04-02 21:36:31.632","2019-04-02 21:36:31.984685"
1164,1,400036001751353338363036,434,"2019-04-02 21:52:48.717","2019-04-02 21:52:48.964633"
1165,1,400036001751353338363036,437,"2019-04-02 22:08:38.321","2019-04-02 22:08:38.539593"
1166,1,400036001751353338363036,441,"2019-04-02 22:24:54.857","2019-04-02 22:24:54.981332"
1167,1,400036001751353338363036,438,"2019-04-02 22:40:45.837","2019-04-02 22:40:45.974308"
1168,1,400036001751353338363036,439,"2019-04-02 22:57:02","2019-04-02 22:57:02.117725"
1169,1,400036001751353338363036,439,"2019-04-02 23:12:51.939","2019-04-02 23:12:52.11076"
1170,1,400036001751353338363036,443,"2019-04-02 23:29:10.074","2019-04-02 23:29:10.38463"
1171,1,400036001751353338363036,436,"2019-04-02 23:45:01.69","2019-04-02 23:45:02.219122"
1172,1,400036001751353338363036,444,"2019-04-03 00:01:18.988","2019-04-03 00:01:19.236243"
1173,1,400036001751353338363036,444,"2019-04-03 00:17:11.265","2019-04-03 00:17:11.471876"
1174,1,400036001751353338363036,440,"2019-04-03 00:33:28.144","2019-04-03 00:33:28.323792"
1175,1,400036001751353338363036,440,"2019-04-03 00:49:18.032","2019-04-03 00:49:18.122231"
1176,1,400036001751353338363036,164,"2019-04-03 00:54:46.014","2019-04-03 00:54:46.214234"
1177,1,400036001751353338363036,164,"2019-04-03 01:11:03.159","2019-04-03 01:11:03.451554"
1178,1,400036001751353338363036,164,"2019-04-03 01:26:52.584","2019-04-03 01:26:52.758459"
1179,1,400036001751353338363036,164,"2019-04-03 01:43:10.347","2019-04-03 01:43:10.576996"
1180,1,400036001751353338363036,164,"2019-04-03 01:58:59.452","2019-04-03 01:58:59.69695"
1181,1,400036001751353338363036,165,"2019-04-03 02:15:17.666","2019-04-03 02:15:17.865562"
1182,1,400036001751353338363036,441,"2019-04-03 02:31:09.708","2019-04-03 02:31:09.905585"
1183,1,400036001751353338363036,437,"2019-04-03 02:47:26.874","2019-04-03 02:47:27.044743"
1184,1,400036001751353338363036,437,"2019-04-03 03:03:18.718","2019-04-03 03:03:18.891664"
1185,1,400036001751353338363036,437,"2019-04-03 03:19:36.418","2019-04-03 03:19:36.559013"
1186,1,400036001751353338363036,446,"2019-04-03 03:35:26.196","2019-04-03 03:35:26.44214"
1187,1,400036001751353338363036,446,"2019-04-03 03:51:42.826","2019-04-03 03:51:43.04624"
1188,1,400036001751353338363036,446,"2019-04-03 04:07:33.56","2019-04-03 04:07:33.665919"
1189,1,400036001751353338363036,161,"2019-04-03 04:23:50.783","2019-04-03 04:23:50.988415"
1190,1,400036001751353338363036,161,"2019-04-03 04:39:39.31","2019-04-03 04:39:39.636636"
1191,1,400036001751353338363036,160,"2019-04-03 04:55:55.943","2019-04-03 04:55:56.127403"
1192,1,400036001751353338363036,161,"2019-04-03 05:11:45.354","2019-04-03 05:11:45.457897"
1193,1,400036001751353338363036,160,"2019-04-03 05:28:03.767","2019-04-03 05:28:03.915734"
1194,1,400036001751353338363036,160,"2019-04-03 05:43:53.231","2019-04-03 05:43:53.370479"
1195,1,400036001751353338363036,161,"2019-04-03 06:00:10.987","2019-04-03 06:00:11.170502"
1196,1,400036001751353338363036,160,"2019-04-03 06:16:04.729","2019-04-03 06:16:04.829585"
1197,1,400036001751353338363036,161,"2019-04-03 06:32:22.022","2019-04-03 06:32:22.205074"
1198,1,400036001751353338363036,161,"2019-04-03 06:48:13.689","2019-04-03 06:48:13.809328"
1199,1,400036001751353338363036,169,"2019-04-03 07:04:30.529","2019-04-03 07:04:30.679951"
1200,1,400036001751353338363036,161,"2019-04-03 07:20:22.7","2019-04-03 07:20:22.871287"
1201,1,400036001751353338363036,169,"2019-04-03 07:36:39.949","2019-04-03 07:36:40.198617"
1202,1,400036001751353338363036,161,"2019-04-03 07:52:30.486","2019-04-03 07:52:30.687294"
1203,1,400036001751353338363036,169,"2019-04-03 08:08:46.837","2019-04-03 08:08:46.93952"
1204,1,400036001751353338363036,161,"2019-04-03 08:24:39.274","2019-04-03 08:24:39.471675"
1205,1,400036001751353338363036,169,"2019-04-03 08:40:55.661","2019-04-03 08:40:55.760153"
1206,1,400036001751353338363036,169,"2019-04-03 08:56:45.384","2019-04-03 08:56:45.592846"
1207,1,400036001751353338363036,169,"2019-04-03 09:13:02.641","2019-04-03 09:13:02.882968"
1208,1,400036001751353338363036,169,"2019-04-03 09:28:54.632","2019-04-03 09:28:54.879779"
1209,1,400036001751353338363036,161,"2019-04-03 09:45:13.517","2019-04-03 09:45:13.728575"
1210,1,400036001751353338363036,169,"2019-04-03 10:01:03.633","2019-04-03 10:01:03.885318"
1211,1,400036001751353338363036,161,"2019-04-03 10:17:20.877","2019-04-03 10:17:21.17306"
1212,1,400036001751353338363036,169,"2019-04-03 10:33:10.035","2019-04-03 10:33:10.417454"
1213,1,400036001751353338363036,161,"2019-04-03 10:49:28.083","2019-04-03 10:49:28.195078"
1214,1,400036001751353338363036,160,"2019-04-03 11:05:19.289","2019-04-03 11:05:19.425036"
1215,1,400036001751353338363036,161,"2019-04-03 11:21:35.804","2019-04-03 11:21:36.129659"
1216,1,400036001751353338363036,161,"2019-04-03 11:37:32.102","2019-04-03 11:37:32.368755"
1217,1,400036001751353338363036,161,"2019-04-03 11:53:48.265","2019-04-03 11:53:48.404777"
1218,1,400036001751353338363036,165,"2019-04-03 12:41:54.296","2019-04-03 12:42:04.645637"
1219,1,400036001751353338363036,165,"2019-04-03 12:58:12.557","2019-04-03 12:58:12.955788"
1220,1,400036001751353338363036,165,"2019-04-03 13:14:02.352","2019-04-03 13:14:02.580165"
1221,1,400036001751353338363036,164,"2019-04-03 13:30:20.572","2019-04-03 13:30:20.802961"
1222,1,400036001751353338363036,164,"2019-04-03 13:46:10.339","2019-04-03 13:46:10.555789"
1223,1,400036001751353338363036,164,"2019-04-03 14:02:28.246","2019-04-03 14:02:28.438531"
1224,1,400036001751353338363036,165,"2019-04-03 14:18:17.35","2019-04-03 14:18:17.603096"
1225,1,400036001751353338363036,440,"2019-04-03 14:23:44.449","2019-04-03 14:23:44.54418"
1226,1,400036001751353338363036,168,"2019-04-03 14:40:00.716","2019-04-03 14:40:01.005839"
1227,1,400036001751353338363036,168,"2019-04-03 14:55:54.931","2019-04-03 14:55:55.126459"
1228,1,400036001751353338363036,169,"2019-04-03 15:12:09.701","2019-04-03 15:12:09.981494"
1229,1,400036001751353338363036,440,"2019-04-03 15:28:01.08","2019-04-03 15:28:01.28298"
1230,1,400036001751353338363036,169,"2019-04-03 15:33:28.741","2019-04-03 15:33:29.066585"
1231,1,400036001751353338363036,440,"2019-04-03 15:44:19.622","2019-04-03 15:44:19.700009"
1232,1,400036001751353338363036,168,"2019-04-03 15:49:45.702","2019-04-03 15:49:45.845697"
1233,1,400036001751353338363036,168,"2019-04-03 16:06:04.283","2019-04-03 16:06:04.429206"
1234,1,400036001751353338363036,168,"2019-04-03 16:22:01.676","2019-04-03 16:22:01.887076"
1235,1,400036001751353338363036,168,"2019-04-03 16:38:18.676","2019-04-03 16:38:18.947301"
1236,1,400036001751353338363036,168,"2019-04-03 16:54:09.693","2019-04-03 16:54:09.87577"
1237,1,400036001751353338363036,440,"2019-04-03 16:59:36.754","2019-04-03 16:59:37.065927"
1238,1,400036001751353338363036,440,"2019-04-03 17:15:54.007","2019-04-03 17:15:54.146444"
1239,1,400036001751353338363036,440,"2019-04-03 17:31:43.11","2019-04-03 17:31:43.310509"
1240,1,400036001751353338363036,163,"2019-04-03 17:42:35.984","2019-04-03 17:42:36.242665"
1241,1,400036001751353338363036,439,"2019-04-03 17:48:02.315","2019-04-03 17:48:02.545534"
1242,1,400036001751353338363036,434,"2019-04-03 18:04:20.408","2019-04-03 18:04:20.502711"
1243,1,400036001751353338363036,438,"2019-04-03 18:20:13.055","2019-04-03 18:20:13.147807"
1244,1,400036001751353338363036,438,"2019-04-03 18:36:30.403","2019-04-03 18:36:30.527098"
1245,1,400036001751353338363036,438,"2019-04-03 18:52:19.776","2019-04-03 18:52:19.927267"
1246,1,400036001751353338363036,439,"2019-04-03 19:08:36.272","2019-04-03 19:08:36.526496"
1247,1,400036001751353338363036,439,"2019-04-03 19:24:25.873","2019-04-03 19:24:26.058174"
1248,1,400036001751353338363036,441,"2019-04-03 19:40:43.934","2019-04-03 19:40:44.167631"
1249,1,400036001751353338363036,434,"2019-04-03 19:56:35.919","2019-04-03 19:56:36.103818"
1250,1,400036001751353338363036,439,"2019-04-03 20:12:53.219","2019-04-03 20:12:53.491127"
1251,1,400036001751353338363036,435,"2019-04-03 20:28:45.036","2019-04-03 20:28:45.14453"
1252,1,400036001751353338363036,429,"2019-04-03 20:45:01.844","2019-04-03 20:45:02.046625"
1253,1,400036001751353338363036,437,"2019-04-03 21:00:52.264","2019-04-03 21:00:52.560517"
1254,1,400036001751353338363036,438,"2019-04-03 21:17:10.471","2019-04-03 21:17:10.736384"
1255,1,400036001751353338363036,434,"2019-04-03 21:33:03.161","2019-04-03 21:33:03.348929"
1256,1,400036001751353338363036,438,"2019-04-03 21:49:20.468","2019-04-03 21:49:20.787688"
1257,1,400036001751353338363036,440,"2019-04-03 22:05:13.242","2019-04-03 22:05:13.404109"
1258,1,400036001751353338363036,440,"2019-04-03 22:21:30.031","2019-04-03 22:21:30.301962"
1259,1,400036001751353338363036,165,"2019-04-03 22:37:18.484","2019-04-03 22:37:18.679837"
1260,1,400036001751353338363036,441,"2019-04-03 22:48:09.507","2019-04-03 22:48:09.630362"
1261,1,400036001751353338363036,441,"2019-04-03 23:04:27.967","2019-04-03 23:04:28.121554"
1262,1,400036001751353338363036,441,"2019-04-03 23:20:17.276","2019-04-03 23:20:17.389525"
1263,1,400036001751353338363036,437,"2019-04-03 23:36:33.37","2019-04-03 23:36:33.561357"
1264,1,400036001751353338363036,446,"2019-04-03 23:52:22.636","2019-04-03 23:52:22.856926"
1265,1,400036001751353338363036,438,"2019-04-04 00:08:39.589","2019-04-04 00:08:39.778844"
1266,1,400036001751353338363036,446,"2019-04-04 00:24:31.929","2019-04-04 00:24:32.019986"
1267,1,400036001751353338363036,446,"2019-04-04 00:40:50.17","2019-04-04 00:40:50.438952"
1268,1,400036001751353338363036,445,"2019-04-04 00:56:39.328","2019-04-04 00:56:39.475298"
1269,1,400036001751353338363036,445,"2019-04-04 01:12:57.374","2019-04-04 01:12:57.573978"
1270,1,400036001751353338363036,446,"2019-04-04 01:28:47.027","2019-04-04 01:28:47.255753"
1271,1,400036001751353338363036,446,"2019-04-04 01:45:05.247","2019-04-04 01:45:05.415573"
1272,1,400036001751353338363036,446,"2019-04-04 02:00:54.189","2019-04-04 02:00:54.398717"
1273,1,400036001751353338363036,445,"2019-04-04 02:17:10.486","2019-04-04 02:17:10.809365"
1274,1,400036001751353338363036,446,"2019-04-04 02:33:02.371","2019-04-04 02:33:02.510569"
1275,1,400036001751353338363036,446,"2019-04-04 02:49:19.609","2019-04-04 02:49:19.776273"
1276,1,400036001751353338363036,446,"2019-04-04 03:05:08.887","2019-04-04 03:05:09.12959"
1277,1,400036001751353338363036,446,"2019-04-04 03:21:25.207","2019-04-04 03:21:25.443751"
1278,1,400036001751353338363036,446,"2019-04-04 03:37:17.702","2019-04-04 03:37:17.879205"
1279,1,400036001751353338363036,160,"2019-04-04 03:42:44.409","2019-04-04 03:42:44.524267"
1280,1,400036001751353338363036,446,"2019-04-04 03:59:00.611","2019-04-04 03:59:00.796696"
1281,1,400036001751353338363036,161,"2019-04-04 04:14:50.036","2019-04-04 04:14:50.15485"
1282,1,400036001751353338363036,161,"2019-04-04 04:31:06.809","2019-04-04 04:31:07.048029"
1283,1,400036001751353338363036,446,"2019-04-04 04:46:59.441","2019-04-04 04:46:59.691244"
1284,1,400036001751353338363036,161,"2019-04-04 04:52:27.114","2019-04-04 04:52:27.397969"
1285,1,400036001751353338363036,161,"2019-04-04 05:08:44.426","2019-04-04 05:08:44.510497"
1286,1,400036001751353338363036,446,"2019-04-04 05:24:35.145","2019-04-04 05:24:35.278935"
1287,1,400036001751353338363036,445,"2019-04-04 05:40:52.268","2019-04-04 05:40:52.515615"
1288,1,400036001751353338363036,161,"2019-04-04 05:56:42.311","2019-04-04 05:56:42.445081"
1289,1,400036001751353338363036,446,"2019-04-04 06:02:08.877","2019-04-04 06:02:09.04458"
1290,1,400036001751353338363036,160,"2019-04-04 06:07:35.448","2019-04-04 06:07:35.615419"
1291,1,400036001751353338363036,161,"2019-04-04 06:23:52.579","2019-04-04 06:23:52.815271"
1292,1,400036001751353338363036,161,"2019-04-04 06:39:41.226","2019-04-04 06:39:41.365553"
1293,1,400036001751353338363036,161,"2019-04-04 06:55:58.637","2019-04-04 06:55:58.856607"
1294,1,400036001751353338363036,161,"2019-04-04 07:11:50.637","2019-04-04 07:11:50.839471"
1295,1,400036001751353338363036,161,"2019-04-04 07:28:07.573","2019-04-04 07:28:07.745951"
1296,1,400036001751353338363036,160,"2019-04-04 07:43:57.676","2019-04-04 07:43:57.942957"
1297,1,400036001751353338363036,161,"2019-04-04 08:00:16.073","2019-04-04 08:00:16.295436"
1298,1,400036001751353338363036,160,"2019-04-04 08:16:05.997","2019-04-04 08:16:06.160795"
1299,1,400036001751353338363036,442,"2019-04-04 08:32:22.452","2019-04-04 08:32:22.64044"
1300,1,400036001751353338363036,446,"2019-04-04 08:48:15.328","2019-04-04 08:48:15.484774"
1301,1,400036001751353338363036,161,"2019-04-04 08:53:42.85","2019-04-04 08:53:42.969918"
1302,1,400036001751353338363036,446,"2019-04-04 09:10:02.79","2019-04-04 09:10:02.965518"
1303,1,400036001751353338363036,161,"2019-04-04 09:25:52.921","2019-04-04 09:25:53.082888"
1304,1,400036001751353338363036,161,"2019-04-04 09:42:09.688","2019-04-04 09:42:09.830126"
1305,1,400036001751353338363036,161,"2019-04-04 09:58:01.902","2019-04-04 09:58:02.037253"
1306,1,400036001751353338363036,161,"2019-04-04 10:14:18.509","2019-04-04 10:14:18.733497"
1307,1,400036001751353338363036,165,"2019-04-04 10:30:08.091","2019-04-04 10:30:08.174807"
1308,1,400036001751353338363036,165,"2019-04-04 10:46:26.098","2019-04-04 10:46:26.327075"
1309,1,400036001751353338363036,166,"2019-04-04 11:02:18.333","2019-04-04 11:02:18.483649"
1310,1,400036001751353338363036,165,"2019-04-04 11:18:35.129","2019-04-04 11:18:35.361884"
1311,1,400036001751353338363036,166,"2019-04-04 11:34:24.934","2019-04-04 11:34:25.06429"
1312,1,400036001751353338363036,165,"2019-04-04 11:50:41.667","2019-04-04 11:50:41.856854"
1313,1,400036001751353338363036,166,"2019-04-04 12:06:32.889","2019-04-04 12:06:33.06245"
1314,1,400036001751353338363036,165,"2019-04-04 12:22:50.379","2019-04-04 12:22:50.576081"
1315,1,400036001751353338363036,165,"2019-04-04 12:38:42.832","2019-04-04 12:38:42.967762"
1316,1,400036001751353338363036,165,"2019-04-04 12:54:59.144","2019-04-04 12:54:59.374783"
1317,1,400036001751353338363036,165,"2019-04-04 13:10:49.201","2019-04-04 13:10:49.387362"
1318,1,400036001751353338363036,165,"2019-04-04 13:27:06.964","2019-04-04 13:27:07.040775"
1319,1,400036001751353338363036,166,"2019-04-04 13:42:57.058","2019-04-04 13:42:57.224859"
1320,1,400036001751353338363036,443,"2019-04-04 13:48:22.82","2019-04-04 13:48:22.946059"
1321,1,400036001751353338363036,169,"2019-04-04 13:53:49.216","2019-04-04 13:53:49.545001"
1322,1,400036001751353338363036,161,"2019-04-04 14:10:06.472","2019-04-04 14:10:06.555953"
1323,1,400036001751353338363036,161,"2019-04-04 14:25:55.6","2019-04-04 14:25:55.690498"
1324,1,400036001751353338363036,442,"2019-04-04 14:42:13.408","2019-04-04 14:42:13.540042"
1325,1,400036001751353338363036,161,"2019-04-04 14:58:04.893","2019-04-04 14:58:05.147201"
1326,1,400036001751353338363036,439,"2019-04-04 15:08:57.387","2019-04-04 15:08:57.591152"
1327,1,400036001751353338363036,447,"2019-04-04 15:25:15.618","2019-04-04 15:25:15.824596"
1328,1,400036001751353338363036,166,"2019-04-04 15:41:08.072","2019-04-04 15:41:08.319625"
1329,1,400036001751353338363036,448,"2019-04-04 15:51:59.932","2019-04-04 15:52:00.43181"
1330,1,400036001751353338363036,165,"2019-04-04 15:57:26.792","2019-04-04 15:57:26.953373"
1331,1,400036001751353338363036,447,"2019-04-04 16:08:17.835","2019-04-04 16:08:18.135628"
1332,1,400036001751353338363036,170,"2019-04-04 16:19:09.216","2019-04-04 16:19:09.332692"
1333,1,400036001751353338363036,161,"2019-04-04 16:35:27.129","2019-04-04 16:35:27.212207"
1334,1,400036001751353338363036,446,"2019-04-04 16:51:17.396","2019-04-04 16:51:17.505489"
1335,1,400036001751353338363036,164,"2019-04-04 17:07:33.715","2019-04-04 17:07:33.821118"
1336,1,400036001751353338363036,440,"2019-04-04 17:23:22.666","2019-04-04 17:23:22.802928"
1337,1,400036001751353338363036,441,"2019-04-04 17:39:39.911","2019-04-04 17:39:40.08777"
1338,1,400036001751353338363036,441,"2019-04-04 17:55:30.973","2019-04-04 17:55:31.109956"
1339,1,400036001751353338363036,165,"2019-04-04 18:00:58.634","2019-04-04 18:00:58.784549"
1340,1,400036001751353338363036,164,"2019-04-04 18:17:14.823","2019-04-04 18:17:15.016614"
1341,1,400036001751353338363036,164,"2019-04-04 18:33:03.78","2019-04-04 18:33:03.984916"
1342,1,400036001751353338363036,164,"2019-04-04 18:49:20.086","2019-04-04 18:49:20.182185"
1343,1,400036001751353338363036,436,"2019-04-04 19:05:09.544","2019-04-04 19:05:09.709648"
1344,1,400036001751353338363036,441,"2019-04-04 19:21:27.77","2019-04-04 19:21:28.222219"
1345,1,400036001751353338363036,168,"2019-04-04 19:37:17.189","2019-04-04 19:37:17.310557"
1346,1,400036001751353338363036,168,"2019-04-04 19:53:35.291","2019-04-04 19:53:35.517612"
1347,1,400036001751353338363036,168,"2019-04-04 20:09:27.932","2019-04-04 20:09:28.268636"
1348,1,400036001751353338363036,440,"2019-04-04 20:20:19.275","2019-04-04 20:20:19.470471"
1349,1,400036001751353338363036,168,"2019-04-04 20:36:36.72","2019-04-04 20:36:36.894644"
1350,1,400036001751353338363036,168,"2019-04-04 20:52:28.395","2019-04-04 20:52:28.580738"
1351,1,400036001751353338363036,168,"2019-04-04 21:08:45.218","2019-04-04 21:08:45.529622"
1352,1,400036001751353338363036,169,"2019-04-04 21:24:37.219","2019-04-04 21:24:37.455136"
1353,1,400036001751353338363036,440,"2019-04-04 21:30:04.879","2019-04-04 21:30:04.974765"
1354,1,400036001751353338363036,168,"2019-04-04 21:35:32.386","2019-04-04 21:35:32.723427"
1355,1,400036001751353338363036,440,"2019-04-04 21:46:24.403","2019-04-04 21:46:24.63931"
1356,1,400036001751353338363036,440,"2019-04-04 22:02:41.053","2019-04-04 22:02:41.151134"
1357,1,400036001751353338363036,164,"2019-04-04 22:18:33.239","2019-04-04 22:18:33.446886"
1358,1,400036001751353338363036,437,"2019-04-04 22:24:00.747","2019-04-04 22:24:01.035308"
1359,1,400036001751353338363036,165,"2019-04-04 22:29:28.424","2019-04-04 22:29:28.67111"
1360,1,400036001751353338363036,165,"2019-04-04 22:45:46.662","2019-04-04 22:45:46.85732"
1361,1,400036001751353338363036,165,"2019-04-04 23:01:35.92","2019-04-04 23:01:36.187673"
1362,1,400036001751353338363036,164,"2019-04-04 23:17:52.741","2019-04-04 23:17:53.025567"
1363,1,400036001751353338363036,165,"2019-04-04 23:33:45.235","2019-04-04 23:33:45.323885"
1364,1,400036001751353338363036,165,"2019-04-04 23:50:01.877","2019-04-04 23:50:01.975532"
1365,1,400036001751353338363036,165,"2019-04-05 00:05:54","2019-04-05 00:05:54.119393"
1366,1,400036001751353338363036,164,"2019-04-05 00:22:12.255","2019-04-05 00:22:12.413888"
1367,1,400036001751353338363036,165,"2019-04-05 00:38:04.418","2019-04-05 00:38:04.629143"
1368,1,400036001751353338363036,164,"2019-04-05 00:54:21.243","2019-04-05 00:54:21.568522"
1369,1,400036001751353338363036,164,"2019-04-05 01:10:10.259","2019-04-05 01:10:10.362452"
1370,1,400036001751353338363036,165,"2019-04-05 01:26:27.598","2019-04-05 01:26:27.911238"
1371,1,400036001751353338363036,165,"2019-04-05 01:42:19.778","2019-04-05 01:42:20.021546"
1372,1,400036001751353338363036,164,"2019-04-05 01:58:36.419","2019-04-05 01:58:36.527876"
1373,1,400036001751353338363036,164,"2019-04-05 02:14:26.148","2019-04-05 02:14:26.325983"
1374,1,400036001751353338363036,164,"2019-04-05 02:30:42.964","2019-04-05 02:30:43.208995"
1375,1,400036001751353338363036,165,"2019-04-05 02:46:34.967","2019-04-05 02:46:35.067346"
1376,1,400036001751353338363036,437,"2019-04-05 03:02:52.086","2019-04-05 03:02:52.292143"
1377,1,400036001751353338363036,437,"2019-04-05 03:18:42.986","2019-04-05 03:18:43.077439"
1378,1,400036001751353338363036,165,"2019-04-05 03:24:10.684","2019-04-05 03:24:10.800937"
1379,1,400036001751353338363036,172,"2019-04-05 22:28:12.579","2019-04-05 22:28:21.911222"
1380,1,400036001751353338363036,172,"2019-04-05 22:35:03.926","2019-04-05 22:35:04.17646"
1381,1,400036001751353338363036,172,"2019-04-05 22:36:21.717","2019-04-05 22:36:21.942568"
1382,1,400036001751353338363036,186,"2019-04-05 22:38:11.796","2019-04-05 22:38:12.074176"
1383,1,400036001751353338363036,177,"2019-04-05 22:54:30.011","2019-04-05 22:54:31.962061"
1384,1,400036001751353338363036,177,"2019-04-05 23:55:21.875","2019-04-05 23:55:30.197095"
1385,1,400036001751353338363036,177,"2019-04-06 00:11:38.953","2019-04-06 00:11:39.188176"
1386,1,400036001751353338363036,177,"2019-04-06 00:27:27.759","2019-04-06 00:27:28.025927"
1387,1,400036001751353338363036,169,"2019-04-06 00:28:31.281","2019-04-06 00:28:31.474324"
1388,1,400036001751353338363036,177,"2019-04-06 00:44:48.92","2019-04-06 00:44:49.012777"
1389,1,400036001751353338363036,177,"2019-04-06 01:00:38.005","2019-04-06 01:00:38.175618"
1390,1,400036001751353338363036,177,"2019-04-06 01:16:55.453","2019-04-06 01:16:55.591732"
1391,1,400036001751353338363036,177,"2019-04-06 01:32:44.887","2019-04-06 01:32:45.030635"
1392,1,400036001751353338363036,177,"2019-04-06 01:49:02.658","2019-04-06 01:49:02.807191"
1393,1,400036001751353338363036,177,"2019-04-06 02:04:55.109","2019-04-06 02:04:55.356088"
1394,1,400036001751353338363036,177,"2019-04-06 02:21:12.423","2019-04-06 02:21:12.615657"
1395,1,400036001751353338363036,177,"2019-04-06 02:37:04.109","2019-04-06 02:37:04.311885"
1396,1,400036001751353338363036,177,"2019-04-06 02:53:21.419","2019-04-06 02:53:21.688818"
1397,1,400036001751353338363036,168,"2019-04-06 03:09:10.967","2019-04-06 03:09:11.193049"
1398,1,400036001751353338363036,173,"2019-04-06 03:25:28.903","2019-04-06 03:25:29.032778"
1399,1,400036001751353338363036,173,"2019-04-06 03:41:19.782","2019-04-06 03:41:19.957526"
1400,1,400036001751353338363036,173,"2019-04-06 03:57:36.43","2019-04-06 03:57:36.636253"
1401,1,400036001751353338363036,173,"2019-04-06 04:13:26.174","2019-04-06 04:13:26.366924"
1402,1,400036001751353338363036,173,"2019-04-06 04:29:42.943","2019-04-06 04:29:43.070044"
1403,1,400036001751353338363036,173,"2019-04-06 04:45:32.47","2019-04-06 04:45:32.605078"
1404,1,400036001751353338363036,173,"2019-04-06 05:01:50.508","2019-04-06 05:01:50.669656"
1405,1,400036001751353338363036,173,"2019-04-06 05:17:39.936","2019-04-06 05:17:40.118821"
1406,1,400036001751353338363036,173,"2019-04-06 05:33:57.377","2019-04-06 05:33:57.545145"
1407,1,400036001751353338363036,173,"2019-04-06 05:49:46.048","2019-04-06 05:49:46.228011"
1408,1,400036001751353338363036,182,"2019-04-06 06:06:02.522","2019-04-06 06:06:02.734656"
1409,1,400036001751353338363036,173,"2019-04-06 06:21:54.212","2019-04-06 06:21:54.413913"
1410,1,400036001751353338363036,173,"2019-04-06 06:38:10.969","2019-04-06 06:38:11.096007"
1411,1,400036001751353338363036,173,"2019-04-06 06:54:00.102","2019-04-06 06:54:00.400781"
1412,1,400036001751353338363036,173,"2019-04-06 07:10:18.044","2019-04-06 07:10:18.139884"
1413,1,400036001751353338363036,182,"2019-04-06 07:26:07.467","2019-04-06 07:26:07.684223"
1414,1,400036001751353338363036,181,"2019-04-06 07:42:25.069","2019-04-06 07:42:25.288621"
1415,1,400036001751353338363036,181,"2019-04-06 07:58:17.084","2019-04-06 07:58:17.182928"
1416,1,400036001751353338363036,173,"2019-04-06 08:14:34.334","2019-04-06 08:14:34.715892"
1417,1,400036001751353338363036,173,"2019-04-06 08:30:26.182","2019-04-06 08:30:26.327103"
1418,1,400036001751353338363036,173,"2019-04-06 08:46:42.99","2019-04-06 08:46:43.177855"
1419,1,400036001751353338363036,173,"2019-04-06 09:02:34.162","2019-04-06 09:02:34.421197"
1420,1,400036001751353338363036,182,"2019-04-06 09:18:51.16","2019-04-06 09:18:51.375431"
1421,1,400036001751353338363036,173,"2019-04-06 09:34:42.679","2019-04-06 09:34:42.768369"
1422,1,400036001751353338363036,173,"2019-04-06 09:50:59.654","2019-04-06 09:50:59.872317"
1423,1,400036001751353338363036,173,"2019-04-06 10:06:54.17","2019-04-06 10:06:54.346324"
1424,1,400036001751353338363036,173,"2019-04-06 10:23:11.514","2019-04-06 10:23:11.703972"
1425,1,400036001751353338363036,182,"2019-04-06 10:39:02.048","2019-04-06 10:39:02.201326"
1426,1,400036001751353338363036,182,"2019-04-06 10:55:19.359","2019-04-06 10:55:19.463531"
1427,1,400036001751353338363036,182,"2019-04-06 11:11:10.81","2019-04-06 11:11:11.108688"
1428,1,400036001751353338363036,182,"2019-04-06 11:27:27.808","2019-04-06 11:27:27.89637"
1429,1,400036001751353338363036,173,"2019-04-06 11:43:17.674","2019-04-06 11:43:17.849418"
1430,1,400036001751353338363036,173,"2019-04-06 11:59:34.009","2019-04-06 11:59:34.190994"
1431,1,400036001751353338363036,173,"2019-04-06 12:10:53.691","2019-04-06 12:10:53.897565"
1432,1,400036001751353338363036,182,"2019-04-06 12:27:11.63","2019-04-06 12:27:11.893633"
1433,1,400036001751353338363036,182,"2019-04-06 12:43:00.735","2019-04-06 12:43:00.841753"
1434,1,400036001751353338363036,182,"2019-04-06 12:59:18.979","2019-04-06 12:59:19.061148"
1435,1,400036001751353338363036,366,"2019-04-06 13:15:12.907","2019-04-06 13:15:13.171895"
1436,1,400036001751353338363036,451,"2019-04-06 13:20:39.15","2019-04-06 13:20:39.448705"
1437,1,400036001751353338363036,436,"2019-04-06 13:31:31.352","2019-04-06 13:31:31.492642"
1438,1,400036001751353338363036,541,"2019-04-06 13:36:57.251","2019-04-06 13:36:57.39613"
1439,1,400036001751353338363036,456,"2019-04-06 13:47:49.499","2019-04-06 13:47:49.730637"
1440,1,400036001751353338363036,378,"2019-04-06 13:53:15.512","2019-04-06 13:53:15.728554"
1441,1,400036001751353338363036,365,"2019-04-06 14:09:31.62","2019-04-06 14:09:31.826923"
1442,1,400036001751353338363036,457,"2019-04-06 14:11:18.3","2019-04-06 14:11:18.488521"
1443,1,400036001751353338363036,436,"2019-04-06 14:12:42.797","2019-04-06 14:12:42.956303"
1444,1,400036001751353338363036,431,"2019-04-06 14:28:59.121","2019-04-06 14:28:59.270137"
